step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
9,CASH_OUT,243870.3,C865255527,0.0,0.0,C1599334040,451821.01,1712613.45,0,0
9,CASH_OUT,362761.24,C546094047,0.0,0.0,C464451704,1110864.89,1805758.37,0,0
9,CASH_OUT,130627.7,C1351509216,0.0,0.0,C1083183526,166411.46,628389.01,0,0
9,CASH_OUT,62478.61,C14290241,0.0,0.0,C503013051,95076.0,201265.83,0,0
9,CASH_OUT,44811.2,C636380357,0.0,0.0,C16344660,1547684.77,1388189.52,0,0
9,CASH_OUT,57678.93,C1618567652,0.0,0.0,C871895680,291255.78,356782.74,0,0
9,CASH_OUT,73699.79,C1131651183,0.0,0.0,C795982694,1556254.45,1747780.68,0,0
9,CASH_OUT,355518.14,C320015685,151595.0,0.0,C1601702534,0.0,169489.83,0,0
9,PAYMENT,19397.01,C1158515630,306.0,0.0,M1859167402,0.0,0.0,0,0
9,CASH_OUT,895.73,C821952967,411.0,0.0,C442803541,10688.0,11583.73,0,0
9,CASH_OUT,197948.75,C990665656,200550.0,2601.25,C776290381,7879.0,320557.55,0,0
9,CASH_OUT,307553.32,C318105484,90315.0,0.0,C1433050843,61784.0,386255.96,0,0
9,TRANSFER,1512493.01,C2045502604,569829.0,0.0,C1196694338,256841.56,1769334.57,0,0
9,CASH_IN,422569.18,C970666575,130774.18,553343.37,C1961168996,135.0,0.0,0,0
9,PAYMENT,758.08,C1624473431,553343.37,552585.28,M1571237190,0.0,0.0,0,0
9,PAYMENT,10453.26,C2077126138,183.0,0.0,M459764102,0.0,0.0,0,0
9,PAYMENT,3609.25,C1614126202,1096.0,0.0,M77348903,0.0,0.0,0,0
9,CASH_IN,157660.2,C213212403,0.0,157660.2,C1997859171,300656.87,142996.67,0,0
9,CASH_IN,338859.99,C746514338,157660.2,496520.19,C16344660,1592495.98,1388189.52,0,0
9,CASH_IN,33555.41,C1617192987,496520.19,530075.59,C13155908,70985.0,37429.59,0,0
9,CASH_IN,12658.68,C102728008,530075.59,542734.27,C1836239268,17249.0,4590.32,0,0
9,CASH_IN,118191.66,C543885244,542734.27,660925.93,C1918600708,286547.14,168355.48,0,0
9,CASH_IN,308857.09,C2071177188,660925.93,969783.02,C986657342,358816.77,8385.04,0,0
9,CASH_IN,115630.17,C940846113,969783.02,1085413.19,C643474284,137971.0,272884.48,0,0
9,CASH_IN,191867.95,C1115418538,1085413.19,1277281.14,C516306293,204718.0,95988.55,0,0
9,CASH_IN,131828.92,C987055806,1277281.14,1409110.06,C1060563153,2593911.11,2360327.61,0,0
9,CASH_IN,130530.4,C1560251015,1409110.06,1539640.46,C1710002389,338158.48,207628.08,0,0
9,CASH_IN,71036.5,C1167314973,1539640.46,1610676.96,C1457383927,242997.39,171960.89,0,0
9,CASH_IN,95883.81,C1485332922,1610676.96,1706560.77,C15445402,1214862.99,583959.45,0,0
9,CASH_IN,651.35,C1224228003,1706560.77,1707212.12,C1481468605,449274.44,861796.34,0,0
9,CASH_IN,225525.26,C1760771209,1707212.12,1932737.38,C1871196571,916711.74,691186.48,0,0
9,CASH_IN,400294.97,C859511474,1932737.38,2333032.36,C1048923726,517556.4,0.0,0,0
9,CASH_IN,204013.22,C681916638,2333032.36,2537045.58,C551495160,3147399.63,3504977.59,0,0
9,CASH_IN,45362.52,C565253197,2537045.58,2582408.1,C1098775879,79954.0,34591.48,0,0
9,CASH_IN,19212.75,C1347904390,2582408.1,2601620.85,C531076772,93086.43,73873.69,0,0
9,CASH_IN,344320.72,C1003621812,2601620.85,2945941.57,C2038994826,1696399.14,1352078.42,0,0
9,CASH_IN,123958.09,C976265688,2945941.57,3069899.66,C1089993541,4742135.26,4178800.4,0,0
9,CASH_IN,164573.5,C319478191,3069899.66,3234473.16,C1772085663,188971.33,28046.05,0,0
9,CASH_IN,438458.31,C2024461083,3234473.16,3672931.48,C1045258317,952824.05,411762.11,0,0
9,CASH_IN,58131.09,C1405013527,3672931.48,3731062.56,C1188392295,320763.9,1124419.57,0,0
9,CASH_IN,1486.37,C1824492505,3731062.56,3732548.93,C1122340750,262518.8,291616.59,0,0
9,CASH_IN,177052.25,C700313664,3732548.93,3909601.19,C1461657245,1360343.09,1823878.57,0,0
9,CASH_IN,128255.98,C128044135,3909601.19,4037857.17,C755583709,195824.83,131727.6,0,0
9,CASH_IN,46199.83,C575304946,4037857.17,4084057.0,C1727565779,7769886.38,8723454.24,0,0
9,CASH_IN,125993.58,C851169825,4084057.0,4210050.58,C1409594744,214188.0,88194.42,0,0
9,CASH_IN,235777.63,C1950489542,4210050.58,4445828.21,C382697424,368836.97,133059.35,0,0
9,CASH_IN,130499.39,C2106143709,4445828.21,4576327.6,C1725097945,158486.19,27986.8,0,0
9,CASH_IN,101990.1,C202712442,4576327.6,4678317.7,C283747838,103573.36,1583.26,0,0
9,CASH_IN,35671.25,C1624491011,4678317.7,4713988.94,C1455826282,137452.17,4877.71,0,0
9,CASH_IN,195523.3,C78348276,4713988.94,4909512.25,C1447760423,315028.07,237934.14,0,0
9,CASH_IN,91293.03,C805872487,4909512.25,5000805.28,C107095723,324254.48,232961.44,0,0
9,CASH_IN,255114.29,C353595113,5000805.28,5255919.57,C1378215782,362082.44,251181.9,0,0
9,CASH_IN,187347.66,C1797145492,5255919.57,5443267.23,C1282745381,343807.88,250811.79,0,0
9,CASH_IN,143487.3,C882234844,5443267.23,5586754.52,C121569473,226341.85,242810.1,0,0
9,CASH_IN,89667.27,C1106467762,5586754.52,5676421.79,C1337741679,5010080.44,4686899.27,0,0
9,CASH_IN,138878.11,C1327042883,5676421.79,5815299.9,C917768476,574926.98,436048.87,0,0
9,CASH_IN,59547.65,C1443031511,5815299.9,5874847.56,C1504420803,1080303.52,1393712.25,0,0
9,CASH_IN,23511.41,C1285815806,5874847.56,5898358.96,C1696758742,14387720.37,18270232.53,0,0
9,CASH_IN,75612.78,C391516435,5898358.96,5973971.74,C1134701218,2685257.44,4000625.91,0,0
9,CASH_IN,89019.66,C281188787,5973971.74,6062991.4,C593596322,1717119.9,1513684.58,0,0
9,CASH_IN,188184.82,C1364170285,6062991.4,6251176.22,C219416103,1840708.21,1813503.62,0,0
9,CASH_IN,120594.81,C38854135,6251176.22,6371771.03,C381605910,759872.18,1144711.46,0,0
9,CASH_IN,213029.13,C631867943,6371771.03,6584800.15,C1167066016,877530.28,664501.15,0,0
9,CASH_IN,24130.37,C555909152,6584800.15,6608930.52,C674831729,95418.0,71287.63,0,0
9,CASH_IN,151977.59,C217158871,6608930.52,6760908.11,C973641248,300127.92,15484.05,0,0
9,CASH_IN,47743.4,C147480539,6760908.11,6808651.51,C252797677,82990.0,35246.6,0,0
9,CASH_IN,8479.76,C1633358935,6808651.51,6817131.28,C713987035,1711266.75,1178466.98,0,0
9,CASH_IN,191926.36,C1422769116,6817131.28,7009057.64,C1062630352,334288.0,142361.63,0,0
9,CASH_IN,66971.65,C1419434686,7009057.64,7076029.29,C1554282047,434702.71,367731.06,0,0
9,CASH_IN,22840.35,C250901361,7076029.29,7098869.64,C1489219444,101290.0,78449.65,0,0
9,CASH_IN,188816.86,C934557524,7098869.64,7287686.5,C1111747867,1901288.2,4470853.27,0,0
9,CASH_IN,180747.51,C236878117,7287686.5,7468434.01,C54617902,1442068.04,4766243.54,0,0
9,CASH_IN,34303.32,C206769522,7468434.01,7502737.32,C915177394,144018.0,994676.71,0,0
9,CASH_IN,430716.66,C554797170,7502737.32,7933453.98,C1750956965,6994851.67,6564135.01,0,0
9,CASH_IN,179239.53,C931726739,7933453.98,8112693.5,C1674899618,16554224.45,16762446.51,0,0
9,CASH_IN,287533.93,C1243841814,8112693.5,8400227.43,C503485607,1179528.22,891994.29,0,0
9,CASH_IN,67568.2,C1578052029,8400227.43,8467795.64,C1508172710,80693.0,13124.8,0,0
9,CASH_IN,291750.15,C1936746518,8467795.64,8759545.78,C306285887,1689251.77,2144494.04,0,0
9,CASH_IN,228799.66,C212491894,8759545.78,8988345.44,C1799657969,3435686.41,7442122.29,0,0
9,CASH_IN,196427.19,C1526161856,8988345.44,9184772.63,C1151488145,569377.36,532764.35,0,0
9,CASH_IN,224108.67,C2106780130,9184772.63,9408881.3,C471003380,511534.87,25149.5,0,0
9,CASH_IN,26266.14,C223481502,9408881.3,9435147.44,C221195931,71742.0,0.0,0,0
9,CASH_IN,141597.97,C1398122668,9435147.44,9576745.41,C1066166621,422266.38,280668.41,0,0
9,CASH_IN,57298.87,C843917927,9576745.41,9634044.27,C478124129,3343065.33,7414255.73,0,0
9,CASH_IN,293095.71,C1484392501,9634044.27,9927139.98,C1258662321,1316163.37,1231123.63,0,0
9,CASH_IN,146386.96,C1161939802,9927139.98,10073526.94,C1579141271,250768.43,104381.47,0,0
9,CASH_IN,6115.05,C992938902,10073526.94,10079641.99,C1738408898,200713.9,307624.84,0,0
9,CASH_IN,30618.28,C1617563782,10079641.99,10110260.26,C800097916,103481.89,72863.61,0,0
9,CASH_IN,188608.84,C1750701854,10110260.26,10298869.11,C599265282,823711.47,635102.62,0,0
9,CASH_IN,109525.83,C596216404,10298869.11,10408394.94,C2096057945,2746893.7,3905331.76,0,0
9,CASH_IN,232835.4,C1614366216,10408394.94,10641230.34,C662267010,1605242.18,1273886.73,0,0
9,CASH_IN,43682.55,C1348965545,10641230.34,10684912.89,C2131646292,217558.0,145270.83,0,0
9,CASH_IN,304927.98,C1956780252,10684912.89,10989840.87,C310737318,1647521.42,1177930.41,0,0
9,CASH_IN,110044.19,C454485814,10989840.87,11099885.06,C17820769,1717802.66,1607758.47,0,0
9,CASH_IN,125393.87,C825617242,11099885.06,11225278.93,C2053639017,143799.17,18405.3,0,0
9,CASH_IN,1434.9,C1570501385,11225278.93,11226713.83,C1811787479,511016.58,1420277.45,0,0
9,CASH_IN,96903.21,C966485150,11226713.83,11323617.05,C1455826282,101780.93,4877.71,0,0
9,CASH_IN,306597.11,C353901516,11323617.05,11630214.16,C237988421,1720474.04,4266987.73,0,0
9,CASH_IN,146060.73,C199843086,11630214.16,11776274.89,C1989353342,340381.23,194320.51,0,0
9,CASH_IN,127779.49,C157869249,11776274.89,11904054.38,C145581669,139821.09,12041.6,0,0
9,CASH_IN,135961.55,C1798692582,11904054.38,12040015.94,C956986674,1494748.17,2089720.9,0,0
9,CASH_IN,206398.45,C1051094583,12040015.94,12246414.39,C1038678108,254341.75,95627.12,0,0
9,CASH_IN,168822.63,C2145797568,12246414.39,12415237.02,C313124964,7568750.49,7399927.86,0,0
9,CASH_IN,93194.11,C828827665,12415237.02,12508431.13,C1878704627,205623.83,715136.58,0,0
9,CASH_IN,205536.19,C1952567861,12508431.13,12713967.33,C365212068,4706920.42,4355358.55,0,0
9,CASH_IN,20627.83,C2042355032,12713967.33,12734595.16,C50060430,115077.73,94449.9,0,0
9,CASH_IN,142825.85,C876503018,12734595.16,12877421.02,C2040616075,149991.0,529729.09,0,0
9,CASH_IN,70031.66,C849223452,12877421.02,12947452.68,C1595278145,97805.68,27774.02,0,0
9,CASH_IN,63674.77,C1209303808,12947452.68,13011127.45,C1787868648,15721282.36,15690334.58,0,0
9,CASH_IN,487925.27,C1877136967,13011127.45,13499052.72,C904383922,2065619.02,1577693.75,0,0
9,CASH_OUT,124403.18,C702879070,3042.0,0.0,C1841891797,0.0,0.0,0,0
9,CASH_IN,91163.45,C1807849857,60222.0,151385.45,C743761815,69.0,0.0,0,0
9,CASH_OUT,80336.85,C127994746,151385.45,71048.6,C399387267,111965.21,234067.37,0,0
9,PAYMENT,14758.72,C2122884391,11404.0,0.0,M2135298125,0.0,0.0,0,0
9,TRANSFER,1676080.35,C413959093,155376.31,0.0,C757493898,79099.0,1816755.9,0,0
9,CASH_OUT,66331.8,C400142593,0.0,0.0,C1413677222,1378256.04,3341525.85,0,0
9,PAYMENT,27521.99,C751013696,5907.0,0.0,M1665672941,0.0,0.0,0,0
9,CASH_OUT,23152.64,C520462362,0.0,0.0,C1251600325,1158068.27,1211199.96,0,0
9,CASH_IN,130355.21,C1166953282,358.0,130713.21,C2108999811,88909.78,0.0,0,0
9,TRANSFER,240418.88,C1971807548,27855.0,0.0,C1877059833,0.0,240418.88,0,0
9,CASH_IN,93855.2,C1465539119,912.0,94767.2,C870064925,76249.2,0.0,0,0
9,CASH_IN,7842.98,C1701655982,18421.0,26263.98,C1496254520,10619.0,2776.02,0,0
9,PAYMENT,3443.99,C1376691738,26263.98,22819.99,M485394402,0.0,0.0,0,0
9,PAYMENT,9104.77,C425733490,22819.99,13715.21,M355249077,0.0,0.0,0,0
9,CASH_OUT,291485.82,C842396028,123261.0,0.0,C1336996537,13774.37,305260.19,0,0
9,CASH_IN,223967.64,C1519165775,10793.0,234760.64,C1219369531,9114357.06,9652824.29,0,0
9,PAYMENT,16233.17,C1117719761,234760.64,218527.47,M840853044,0.0,0.0,0,0
9,PAYMENT,14965.77,C800968474,218527.47,203561.7,M277124475,0.0,0.0,0,0
9,PAYMENT,5090.06,C709360190,81860.0,76769.94,M1806239364,0.0,0.0,0,0
9,PAYMENT,13471.87,C716034548,25024.0,11552.13,M506898071,0.0,0.0,0,0
9,DEBIT,832.67,C188037477,19400.0,18567.33,C167998635,99352.0,0.0,0,0
9,PAYMENT,9331.12,C680235937,18567.33,9236.21,M1819137333,0.0,0.0,0,0
9,PAYMENT,10509.84,C1204077617,62644.0,52134.16,M1696084925,0.0,0.0,0,0
9,CASH_OUT,233207.64,C301638180,52134.16,0.0,C323302928,717277.68,1044471.1,0,0
9,CASH_IN,255823.07,C322705747,19816.0,275639.07,C1809586539,53403.0,0.0,0,0
9,PAYMENT,22203.46,C1916318281,40228.0,18024.54,M1452929640,0.0,0.0,0,0
9,TRANSFER,1124220.89,C313950493,24937.0,0.0,C789530788,43801.0,1168021.89,0,0
9,PAYMENT,11426.96,C1639183513,0.0,0.0,M1445902364,0.0,0.0,0,0
9,CASH_OUT,306646.79,C1329404419,50889.0,0.0,C815379772,316206.0,833410.52,0,0
9,PAYMENT,36451.7,C1764086928,92124.0,55672.3,M390918673,0.0,0.0,0,0
9,CASH_IN,140119.71,C872498876,6059.0,146178.71,C1693666449,6385.23,0.0,0,0
9,TRANSFER,873905.96,C332119869,9820.0,0.0,C1361885449,62121.0,1188151.02,0,0
9,CASH_IN,102545.01,C1410168960,61662.0,164207.01,C1214025054,0.0,0.0,0,0
9,PAYMENT,804.69,C614581354,30429.0,29624.31,M439042788,0.0,0.0,0,0
9,CASH_OUT,259016.23,C1423385803,1153.0,0.0,C1389405694,2224913.2,3294816.54,0,0
9,CASH_IN,454713.52,C1805750185,1082.0,455795.52,C2060539913,2512.0,0.0,0,0
9,DEBIT,1425.77,C1099535395,20754.0,19328.23,C1254893565,2085959.07,2087384.84,0,0
9,CASH_IN,103192.97,C32887444,11820.0,115012.97,C164203510,0.0,0.0,0,0
9,PAYMENT,33914.83,C1818840861,1143.0,0.0,M198330878,0.0,0.0,0,0
9,CASH_OUT,237514.74,C108526635,414274.8,176760.06,C1937764675,4381.0,314126.41,0,0
9,CASH_OUT,171741.15,C691662595,176760.06,5018.91,C2109236648,2265936.73,2671632.43,0,0
9,CASH_OUT,109360.89,C260988062,913.0,0.0,C2110623348,0.0,109360.89,0,0
9,TRANSFER,307411.13,C369781032,103811.0,0.0,C335151605,36408.0,141675.52,0,0
9,PAYMENT,5951.36,C790972774,0.0,0.0,M1233320566,0.0,0.0,0,0
9,PAYMENT,5888.7,C873801076,0.0,0.0,M1905478135,0.0,0.0,0,0
9,CASH_OUT,207233.16,C1962426586,1022.0,0.0,C1491679067,0.0,218087.43,0,0
9,TRANSFER,1282621.25,C712459641,495102.0,0.0,C926335474,220320.0,1874516.54,0,0
9,PAYMENT,12068.31,C936704966,23060.0,10991.69,M1550041146,0.0,0.0,0,0
9,CASH_OUT,262330.46,C1789638140,45172.0,0.0,C1318491599,65282.79,140289.91,0,0
9,PAYMENT,8611.49,C2053601629,0.0,0.0,M1786623772,0.0,0.0,0,0
9,CASH_OUT,160595.75,C685623417,18755.0,0.0,C148209125,31382.0,391986.49,0,0
9,PAYMENT,31039.44,C527338699,254966.0,223926.56,M1585624042,0.0,0.0,0,0
9,CASH_OUT,66222.72,C1505766001,223926.56,157703.83,C2108455110,222178.0,288400.72,0,0
9,CASH_OUT,117150.49,C521711408,44227.0,0.0,C1575652338,263735.6,220167.99,0,0
9,PAYMENT,4161.53,C1954242764,24352.0,20190.47,M1059946570,0.0,0.0,0,0
9,PAYMENT,654.4,C1734780540,20190.47,19536.08,M1029563535,0.0,0.0,0,0
9,PAYMENT,3307.27,C303013608,6435.0,3127.73,M1106469683,0.0,0.0,0,0
9,PAYMENT,14293.86,C334784567,31382.0,17088.14,M1096785754,0.0,0.0,0,0
9,CASH_OUT,531674.17,C801747271,29464.0,0.0,C1507516448,150665.89,546047.03,0,0
9,PAYMENT,8100.77,C1970906486,0.0,0.0,M1174195774,0.0,0.0,0,0
9,PAYMENT,9745.95,C2028219540,0.0,0.0,M449182022,0.0,0.0,0,0
9,PAYMENT,10332.43,C573549949,0.0,0.0,M16849464,0.0,0.0,0,0
9,PAYMENT,31928.92,C1482163712,0.0,0.0,M1843579780,0.0,0.0,0,0
9,PAYMENT,5185.62,C855234304,0.0,0.0,M1000393661,0.0,0.0,0,0
9,PAYMENT,20521.65,C592487119,0.0,0.0,M1477829578,0.0,0.0,0,0
9,PAYMENT,20680.02,C606633503,0.0,0.0,M434676740,0.0,0.0,0,0
9,PAYMENT,2732.62,C1065892652,0.0,0.0,M1215595684,0.0,0.0,0,0
9,PAYMENT,890.69,C801882931,0.0,0.0,M1935645258,0.0,0.0,0,0
9,PAYMENT,863.88,C225480278,0.0,0.0,M1632463608,0.0,0.0,0,0
9,PAYMENT,8059.16,C275709881,0.0,0.0,M535607860,0.0,0.0,0,0
9,PAYMENT,6022.31,C384271777,0.0,0.0,M477574959,0.0,0.0,0,0
9,PAYMENT,14002.44,C2072215599,0.0,0.0,M29669489,0.0,0.0,0,0
9,PAYMENT,16316.08,C723840869,0.0,0.0,M248478561,0.0,0.0,0,0
9,PAYMENT,11988.79,C1772753007,0.0,0.0,M1292446235,0.0,0.0,0,0
9,PAYMENT,6613.72,C1104849688,0.0,0.0,M876332081,0.0,0.0,0,0
9,PAYMENT,2244.11,C220959665,0.0,0.0,M167127549,0.0,0.0,0,0
9,PAYMENT,8193.22,C501268912,0.0,0.0,M2005959793,0.0,0.0,0,0
9,CASH_IN,245478.81,C653735721,1016.0,246494.81,C1813922009,0.0,0.0,0,0
9,CASH_OUT,3005.15,C519457739,12412.0,9406.85,C881930,20438.75,23443.9,0,0
9,CASH_IN,187077.0,C92337380,1335.0,188412.0,C954723689,739344.71,377491.28,0,0
9,PAYMENT,4112.91,C1983925033,76782.0,72669.09,M1771140279,0.0,0.0,0,0
9,CASH_OUT,145724.24,C1159058013,213769.0,68044.76,C991363637,12901874.84,14288538.69,0,0
9,PAYMENT,14583.1,C1194342863,32606.0,18022.9,M861747971,0.0,0.0,0,0
9,CASH_OUT,318050.61,C1359729939,51607.0,0.0,C1859795678,413975.86,1098236.3,0,0
9,CASH_IN,143803.26,C988246613,7783.0,151586.26,C2133625040,64980.0,0.0,0,0
9,CASH_OUT,9312.32,C2086656647,151586.26,142273.94,C2056375038,16137.0,0.0,0,0
9,PAYMENT,27407.04,C645948204,1737.0,0.0,M699177378,0.0,0.0,0,0
9,CASH_OUT,263480.15,C676868888,0.0,0.0,C476179877,690990.26,2261917.96,0,0
9,CASH_OUT,61370.35,C718360438,0.0,0.0,C1790598448,219974.86,403741.13,0,0
9,CASH_OUT,124793.29,C267239427,0.0,0.0,C383296094,706234.37,656002.84,0,0
9,CASH_OUT,167172.8,C1119955413,0.0,0.0,C1591761819,1078773.5,1593444.15,0,0
9,CASH_OUT,51032.66,C728240742,0.0,0.0,C135254299,88806.0,0.0,0,0
9,CASH_OUT,131035.28,C199377538,0.0,0.0,C2123455914,20448938.33,20685430.66,0,0
9,CASH_OUT,17073.94,C1785624101,0.0,0.0,C1414581773,812867.99,2318358.45,0,0
9,CASH_OUT,40079.2,C564819260,0.0,0.0,C1790831319,796767.55,758870.91,0,0
9,CASH_OUT,19238.37,C1245358157,0.0,0.0,C508000580,1547638.64,1594940.92,0,0
9,CASH_OUT,72846.48,C1406469594,0.0,0.0,C2071221217,952804.0,828423.54,0,0
9,CASH_OUT,122687.72,C1242795739,0.0,0.0,C21062569,132290.0,254977.72,0,0
9,CASH_OUT,258808.46,C945951024,0.0,0.0,C1825775199,8309015.71,10778498.8,0,0
9,CASH_OUT,53686.12,C663072433,0.0,0.0,C1048923726,117261.43,0.0,0,0
9,CASH_OUT,310956.56,C1552258126,0.0,0.0,C728526866,10892230.19,12027736.08,0,0
9,CASH_OUT,163756.49,C171355219,0.0,0.0,C276384108,761419.59,1948647.28,0,0
9,CASH_OUT,7419.85,C586532788,0.0,0.0,C1940189108,110810.89,118230.74,0,0
9,CASH_OUT,280694.41,C680461693,0.0,0.0,C1441210143,302866.0,841324.86,0,0
9,CASH_OUT,832.96,C1490600902,0.0,0.0,C1130568252,68968.0,26497.16,0,0
9,CASH_OUT,377242.02,C1739827386,0.0,0.0,C2116802101,1187770.16,1293042.35,0,0
9,CASH_OUT,487835.51,C1802963871,0.0,0.0,C1825389809,1159204.46,3759490.54,0,0
9,CASH_OUT,138025.45,C998461281,0.0,0.0,C1675928509,199768.0,0.0,0,0
9,CASH_IN,384266.21,C635141412,30277.0,414543.21,C420762376,20662.0,302730.38,0,0
9,CASH_OUT,469759.88,C1607984989,19938.0,0.0,C1230467896,54342.0,524101.88,0,0
9,CASH_OUT,419679.34,C204420299,21986.0,0.0,C1228780618,43780.0,463459.34,0,0
9,CASH_OUT,362859.93,C771136104,413460.0,50600.07,C2144015041,9503.0,510641.69,0,0
9,CASH_OUT,468559.78,C1404756143,192.0,0.0,C1502287290,0.0,618050.95,0,0
9,CASH_IN,204420.47,C867637386,52775.0,257195.47,C884166426,179157.3,439056.87,0,0
9,TRANSFER,1266449.12,C1187773275,1993.0,0.0,C214850275,0.0,2291367.26,0,0
9,CASH_OUT,38352.64,C1610030128,10130.0,0.0,C69214838,147784.85,115207.87,0,0
9,CASH_OUT,132891.22,C1531715833,1043.0,0.0,C1562210313,9902.0,142793.22,0,0
9,PAYMENT,46272.4,C1353973842,40642.86,0.0,M1228683324,0.0,0.0,0,0
9,CASH_OUT,303289.07,C776842167,0.0,0.0,C218598269,971265.22,1288289.15,0,0
9,PAYMENT,5859.38,C347872623,267048.0,261188.62,M1694120250,0.0,0.0,0,0
9,CASH_IN,342467.43,C1278148673,425222.0,767689.43,C756639961,99488.0,0.0,0,0
9,PAYMENT,20492.28,C268180064,406252.0,385759.72,M2069834133,0.0,0.0,0,0
9,PAYMENT,7908.5,C1314516013,385759.72,377851.23,M2059456687,0.0,0.0,0,0
9,CASH_OUT,26053.08,C352381581,2079.0,0.0,C1459595964,20428.0,22904.07,0,0
9,PAYMENT,29381.79,C387017273,5945.0,0.0,M371770482,0.0,0.0,0,0
9,CASH_OUT,477689.11,C1779514288,2267.0,0.0,C1111747867,1712471.34,4470853.27,0,0
9,TRANSFER,132207.99,C2027417853,8807.0,0.0,C1566158153,3642762.82,4513467.76,0,0
9,CASH_OUT,340461.91,C1686838652,0.0,0.0,C1636786811,14456269.9,16259147.47,0,0
9,CASH_OUT,36200.38,C877678283,188022.0,151821.62,C1142653119,50219.0,72155.3,0,0
9,CASH_IN,281022.66,C1476341578,2818.0,283840.66,C492997256,3931251.76,3404975.35,0,0
9,PAYMENT,10621.44,C275283280,56037.0,45415.56,M741663452,0.0,0.0,0,0
9,CASH_OUT,545789.09,C438622087,292.0,0.0,C1261940778,198507.32,711236.14,0,0
9,TRANSFER,1526893.49,C881798902,21518.0,0.0,C660819982,10102.3,1536995.78,0,0
9,CASH_OUT,15466.23,C1734236106,195171.75,179705.52,C420561530,366505.7,215613.21,0,0
9,CASH_IN,94512.06,C1828158463,179705.52,274217.58,C386554824,251262.9,182194.32,0,0
9,CASH_IN,9790.14,C1347621129,274217.58,284007.71,C1669577717,21571.0,11780.86,0,0
9,CASH_IN,235543.98,C501640555,284007.71,519551.69,C1432387181,484925.95,398602.09,0,0
9,CASH_IN,11048.91,C143890714,519551.69,530600.61,C1951887558,316288.83,820176.69,0,0
9,CASH_IN,224680.67,C1609315188,530600.61,755281.28,C132379888,1892122.71,1667442.04,0,0
9,CASH_IN,453189.26,C394246873,755281.28,1208470.54,C1526401615,1603463.65,1251917.23,0,0
9,CASH_IN,280425.89,C962330728,1208470.54,1488896.42,C193864812,710295.66,2065393.31,0,0
9,CASH_IN,219564.32,C764609808,1488896.42,1708460.74,C1092318644,2525331.77,2305767.45,0,0
9,CASH_IN,172298.02,C333112389,1708460.74,1880758.76,C1095446005,402284.09,721491.51,0,0
9,CASH_IN,186028.3,C2040085909,1880758.76,2066787.07,C1601702534,355518.14,169489.83,0,0
9,CASH_IN,325234.94,C547306894,2066787.07,2392022.01,C1185525558,1814718.43,2454223.23,0,0
9,CASH_IN,130458.84,C361830152,2392022.01,2522480.85,C1971344738,880730.25,888840.46,0,0
9,CASH_IN,74158.95,C1370300723,2522480.85,2596639.8,C1313534832,6527663.76,8158603.55,0,0
9,CASH_IN,304009.84,C1642650374,2596639.8,2900649.65,C788934076,433934.56,252184.97,0,0
9,CASH_IN,702540.63,C952302072,2900649.65,3603190.28,C344610846,1409076.34,870157.79,0,0
9,CASH_IN,411196.4,C628527295,3603190.28,4014386.67,C1607998252,1711755.67,1590442.0,0,0
9,CASH_IN,79501.9,C493521307,4014386.67,4093888.58,C1697243488,384269.77,1068722.15,0,0
9,CASH_OUT,440143.88,C989675995,18723.0,0.0,C229354194,66799.0,0.0,0,0
9,CASH_IN,42032.48,C358576709,9080.0,51112.48,C623302137,0.0,0.0,0,0
9,CASH_OUT,144919.33,C71170873,189255.0,44335.67,C991363637,13047599.09,14288538.69,0,0
9,CASH_OUT,150532.33,C1305644148,39116.0,0.0,C1570560183,165350.02,540056.27,0,0
9,CASH_OUT,217067.93,C502398860,144974.0,0.0,C1500415712,184789.29,0.0,0,0
9,PAYMENT,9458.16,C1934781229,52487.0,43028.84,M408793677,0.0,0.0,0,0
9,CASH_OUT,123004.24,C1102396446,27.0,0.0,C1460920929,0.0,187372.37,0,0
9,PAYMENT,6538.69,C1395308091,58.0,0.0,M868332656,0.0,0.0,0,0
9,PAYMENT,19973.31,C1182513055,15715.0,0.0,M776353410,0.0,0.0,0,0
9,CASH_IN,25827.22,C685495839,59437.0,85264.22,C416774658,11666.0,31444.36,0,0
9,PAYMENT,4645.96,C369595712,85264.22,80618.27,M232464208,0.0,0.0,0,0
9,PAYMENT,1990.22,C313969231,80618.27,78628.05,M1688968488,0.0,0.0,0,0
9,PAYMENT,38601.43,C1311553896,130.0,0.0,M467148386,0.0,0.0,0,0
9,PAYMENT,40101.13,C1058556900,21179.0,0.0,M132305906,0.0,0.0,0,0
9,CASH_IN,88790.98,C749657503,23054.0,111844.98,C973698465,31226.0,0.0,0,0
9,CASH_OUT,66933.68,C2002713958,70505.0,3571.32,C309301400,106924.0,173857.68,0,0
9,PAYMENT,37975.48,C182767362,54969.0,16993.52,M453570799,0.0,0.0,0,0
9,PAYMENT,6397.51,C1091601460,148528.0,142130.49,M1101391037,0.0,0.0,0,0
9,PAYMENT,4712.03,C1830141780,142130.49,137418.46,M826713489,0.0,0.0,0,0
9,CASH_OUT,139701.9,C1949480617,5493.0,0.0,C561822941,106842.0,0.0,0,0
9,CASH_IN,70588.57,C442250398,22496.0,93084.57,C1299436833,1563.0,0.0,0,0
