step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
19,CASH_IN,76311.59,C1752335282,36516.0,112827.59,C128304573,0.0,0.0,0,0
19,TRANSFER,451516.64,C360881321,17858.0,0.0,C1044441557,12689.0,464205.64,0,0
19,PAYMENT,19867.5,C1681969755,0.0,0.0,M689035822,0.0,0.0,0,0
19,PAYMENT,4776.51,C1426240429,0.0,0.0,M1424235120,0.0,0.0,0,0
19,CASH_OUT,150055.19,C911526077,10543.0,0.0,C860124657,0.0,150055.19,0,0
19,CASH_OUT,34794.95,C296985843,32401.0,0.0,C162047103,12000.0,46794.95,0,0
19,CASH_OUT,147533.42,C1374479027,50063.0,0.0,C289064172,911931.07,1392780.4,0,0
19,CASH_OUT,150320.52,C632247652,493437.59,343117.07,C109097564,519601.84,669922.36,0,0
19,PAYMENT,9050.84,C892235852,343117.07,334066.24,M959897126,0.0,0.0,0,0
19,CASH_OUT,7240.46,C259607241,16835.0,9594.54,C848067089,0.0,7240.46,0,0
19,PAYMENT,10940.04,C1352809015,52783.0,41842.96,M373857407,0.0,0.0,0,0
19,PAYMENT,17639.44,C427861886,41842.96,24203.52,M1550489989,0.0,0.0,0,0
19,CASH_OUT,39694.48,C500720573,174.0,0.0,C1624780429,600159.26,639853.74,0,0
19,PAYMENT,8221.05,C1336000285,186348.0,178126.95,M1401313984,0.0,0.0,0,0
19,PAYMENT,11067.81,C1529370500,9964.97,0.0,M95617751,0.0,0.0,0,0
19,PAYMENT,4073.56,C1202199595,0.0,0.0,M639176260,0.0,0.0,0,0
19,CASH_OUT,48045.51,C1058335092,30363.0,0.0,C1260106095,295967.28,406179.52,0,0
19,PAYMENT,11423.48,C581755387,0.0,0.0,M627243201,0.0,0.0,0,0
19,CASH_OUT,100007.68,C1273477383,476885.0,376877.32,C369934514,0.0,100007.68,0,0
19,CASH_OUT,207972.23,C1403041350,42069.0,0.0,C417094017,664078.63,872050.86,0,0
19,PAYMENT,9288.76,C382088944,55036.0,45747.24,M609247257,0.0,0.0,0,0
19,CASH_OUT,211291.62,C1384761877,45747.24,0.0,C788773852,1978997.32,2190288.94,0,0
19,DEBIT,2674.42,C72172676,793814.0,791139.58,C546718994,1260970.3,1263644.71,0,0
19,CASH_IN,98754.22,C589005643,94416.35,193170.57,C352844725,640320.99,541566.76,0,0
19,PAYMENT,4849.3,C82608025,193170.57,188321.28,M413783155,0.0,0.0,0,0
19,CASH_OUT,245914.43,C1991170694,38345.49,0.0,C1243724806,94519.21,340433.64,0,0
19,PAYMENT,809.88,C156241603,0.0,0.0,M1856485575,0.0,0.0,0,0
19,CASH_IN,240766.57,C956035884,70810.0,311576.57,C127592304,18400.83,0.0,0,0
19,CASH_OUT,191140.34,C948003935,101435.0,0.0,C1336788493,0.0,75773.61,0,0
19,CASH_OUT,320076.16,C833508250,274705.25,0.0,C1623760824,992266.87,1312343.03,0,0
19,TRANSFER,298049.55,C1654437096,0.0,0.0,C310772625,3100256.66,3398306.21,0,0
19,CASH_OUT,120173.81,C85543172,15482.0,0.0,C1133007712,905124.26,1025298.07,0,0
19,PAYMENT,13128.72,C914974308,154489.8,141361.09,M1979236780,0.0,0.0,0,0
19,CASH_IN,51970.99,C1917063183,141361.09,193332.08,C1799770328,398243.16,346272.17,0,0
19,CASH_IN,172263.26,C1029318186,193332.08,365595.33,C1497518378,4320305.52,4148042.26,0,0
19,CASH_IN,29462.98,C1075699107,365595.33,395058.31,C857466808,683578.81,654115.83,0,0
19,CASH_IN,44248.81,C1943769517,395058.31,439307.12,C2057737889,236618.41,192369.6,0,0
19,CASH_IN,171998.68,C558703537,439307.12,611305.8,C451976028,697408.33,781586.43,0,0
19,CASH_IN,146163.05,C1305094852,611305.8,757468.85,C33558375,563939.17,400836.09,0,0
19,CASH_IN,186713.48,C1662260763,757468.85,944182.33,C901966752,204850.53,18137.05,0,0
19,CASH_IN,318525.32,C1282258221,944182.33,1262707.66,C124431540,840694.45,522169.13,0,0
19,CASH_IN,273119.63,C83183546,1262707.66,1535827.28,C948520619,300343.53,27223.91,0,0
19,CASH_IN,139304.6,C410370538,1535827.28,1675131.88,C889274961,1646135.97,1506831.38,0,0
19,CASH_IN,303505.61,C1527953457,1675131.88,1978637.49,C1470341562,2867677.9,2592792.13,0,0
19,CASH_IN,44297.74,C2063051427,1978637.49,2022935.23,C1520693345,2414582.13,2370284.39,0,0
19,CASH_IN,357445.9,C1410464464,2022935.23,2380381.13,C1864038595,420291.68,62845.78,0,0
19,CASH_IN,122400.68,C1650268969,2380381.13,2502781.81,C1865974996,2928599.12,2806198.44,0,0
19,CASH_IN,309196.25,C742454371,2502781.81,2811978.06,C1514834483,2233169.25,1975566.28,0,0
19,CASH_IN,190700.03,C1797648890,2811978.06,3002678.09,C1025487590,229788.3,39088.27,0,0
19,CASH_IN,64764.02,C809058612,3002678.09,3067442.11,C315648413,1145876.35,907363.38,0,0
19,CASH_IN,109050.1,C976715849,3067442.11,3176492.21,C608007338,1004188.63,930705.95,0,0
19,CASH_IN,97330.09,C293570688,3176492.21,3273822.3,C1796064354,7797066.26,7802854.77,0,0
19,CASH_IN,304118.51,C1435570548,21933.0,326051.51,C1688380520,42546.75,0.0,0,0
19,PAYMENT,10418.25,C802937363,202.0,0.0,M694694505,0.0,0.0,0,0
19,CASH_OUT,328678.13,C1144947788,30880.0,0.0,C801777708,45877.87,374556.0,0,0
19,CASH_OUT,32027.11,C427370254,12712.0,0.0,C131369343,0.0,32027.11,0,0
19,PAYMENT,8916.58,C1745055088,20973.0,12056.42,M9494883,0.0,0.0,0,0
19,CASH_OUT,148082.08,C809245145,28598.0,0.0,C967971708,0.0,148082.08,0,0
19,CASH_OUT,103762.05,C1621956999,31330.0,0.0,C1605088579,0.0,103762.05,0,0
19,PAYMENT,10424.51,C330731535,11615.0,1190.49,M346747107,0.0,0.0,0,0
19,PAYMENT,10682.46,C1141424510,11608.0,925.54,M1281464665,0.0,0.0,0,0
19,CASH_OUT,26172.99,C1810914866,572.0,0.0,C919485800,20386.0,46558.99,0,0
19,PAYMENT,601.08,C673093191,107064.0,106462.92,M715108619,0.0,0.0,0,0
19,CASH_OUT,48480.12,C1794395728,9905.0,0.0,C170099156,0.0,48480.12,0,0
19,CASH_OUT,147724.25,C52206834,197.0,0.0,C829492582,0.0,147724.25,0,0
19,CASH_IN,251899.43,C1609342584,9219.0,261118.43,C2125574339,1050423.29,798523.87,0,0
19,CASH_OUT,259709.31,C137128807,23262.0,0.0,C2056532172,263148.64,522857.95,0,0
19,CASH_OUT,260319.29,C1088566012,73572.0,0.0,C575717050,4889542.41,5149861.7,0,0
19,TRANSFER,26860.76,C671014174,10410.0,0.0,C471623272,1503307.34,1530168.11,0,0
19,CASH_IN,346501.32,C484088007,7013.0,353514.32,C813957897,899761.49,553260.17,0,0
19,CASH_OUT,323385.23,C2001125224,155671.0,0.0,C1136563661,0.0,323385.23,0,0
19,CASH_IN,88370.89,C652347054,10940.0,99310.89,C1685657264,64154.31,0.0,0,0
19,CASH_OUT,185897.06,C1998928193,20465.0,0.0,C901083483,53187.0,243222.72,0,0
19,CASH_OUT,187967.34,C1072798658,5518.0,0.0,C471537150,30137.18,218104.52,0,0
19,CASH_OUT,74276.36,C2106515115,142.0,0.0,C1878656813,0.0,74276.36,0,0
19,TRANSFER,62902.36,C1265590466,30268.0,0.0,C1318012202,647689.93,710592.3,0,0
19,CASH_OUT,53904.18,C358524895,21674.0,0.0,C861544066,545580.91,307470.21,0,0
19,PAYMENT,13899.41,C650248509,32801.0,18901.59,M758311112,0.0,0.0,0,0
19,CASH_OUT,88553.57,C502002908,48982.0,0.0,C1843179064,0.0,88553.57,0,0
19,CASH_OUT,165609.48,C2104219873,1244.0,0.0,C1892060750,31044.88,196654.35,0,0
19,CASH_IN,192370.61,C1259795864,21091.0,213461.61,C1087645545,174134.55,0.0,0,0
19,CASH_OUT,175628.19,C1909993626,6310.0,0.0,C1298110595,317264.81,492893.0,0,0
19,CASH_OUT,261147.09,C861366121,149517.0,0.0,C58409521,55025.49,316172.58,0,0
19,TRANSFER,161254.63,C282594610,0.0,0.0,C727137885,1265161.2,1426415.83,0,0
19,TRANSFER,733306.34,C1813942404,0.0,0.0,C1707395681,1176870.7,1910177.04,0,0
19,CASH_OUT,19498.58,C1559376253,51906.0,32407.42,C370464656,0.0,19498.58,0,0
19,TRANSFER,173650.04,C1419147685,32407.42,0.0,C1895626211,226880.18,400530.22,0,0
19,TRANSFER,295433.91,C74932120,384548.62,89114.71,C286975053,582.09,296016.0,0,0
19,TRANSFER,1129478.96,C485848354,89114.71,0.0,C216148339,4331652.94,5813155.55,0,0
19,CASH_OUT,239923.97,C1363269144,155921.0,0.0,C1477566274,183424.56,423348.53,0,0
19,CASH_OUT,217297.21,C922601156,11809.0,0.0,C1233368371,0.0,217297.21,0,0
19,CASH_OUT,175434.14,C147379228,25449.0,0.0,C1791871546,1057025.87,1232460.01,0,0
19,PAYMENT,3177.03,C1059322946,123.0,0.0,M1611472040,0.0,0.0,0,0
19,TRANSFER,431931.31,C941501835,31881.0,0.0,C91912432,432801.05,864732.36,0,0
19,CASH_IN,125508.11,C1991800480,21475.0,146983.11,C963512268,948106.06,822597.95,0,0
19,PAYMENT,13606.21,C1448691161,146983.11,133376.91,M1580854246,0.0,0.0,0,0
19,CASH_IN,71153.31,C394455007,100164.63,171317.94,C1209718509,0.0,0.0,0,0
19,PAYMENT,5911.69,C582651641,171317.94,165406.25,M1053909242,0.0,0.0,0,0
19,CASH_IN,41204.01,C791071261,504528.0,545732.01,C1918185342,341787.04,130349.03,0,0
19,CASH_OUT,175497.24,C790260793,84744.0,0.0,C1598781576,104861.53,280358.77,0,0
19,CASH_OUT,13474.29,C1503785573,643.0,0.0,C1129707446,4587618.19,4601092.49,0,0
19,PAYMENT,4807.58,C1816301339,0.0,0.0,M1965934252,0.0,0.0,0,0
19,CASH_OUT,25583.82,C153749396,13558.0,0.0,C1511861041,235006.16,260589.98,0,0
19,CASH_OUT,51984.25,C1607400974,26892.0,0.0,C1096616586,0.0,51984.25,0,0
19,CASH_IN,375924.99,C655136955,3095.0,379019.99,C295662735,0.0,0.0,0,0
19,PAYMENT,466.18,C1016017488,106603.0,106136.82,M1698727154,0.0,0.0,0,0
19,PAYMENT,6969.24,C1297492186,106136.82,99167.58,M240957579,0.0,0.0,0,0
19,CASH_IN,32338.89,C1258559138,3685.51,36024.39,C222017431,4004949.69,3972610.8,0,0
19,CASH_OUT,223749.93,C713190436,36024.39,0.0,C341297203,1803653.84,2027403.76,0,0
19,CASH_IN,189481.71,C1458475350,836521.0,1026002.71,C1476296599,0.0,0.0,0,0
19,CASH_OUT,77075.34,C1033761760,271599.0,194523.66,C151126595,200216.07,277291.41,0,0
19,CASH_IN,258888.44,C1447511031,51761.0,310649.44,C1233454027,1923812.29,1664923.86,0,0
19,PAYMENT,254.68,C1864230487,310649.44,310394.76,M1306246851,0.0,0.0,0,0
19,TRANSFER,292918.92,C520832619,76767.0,0.0,C1292005039,1019023.93,1311942.85,0,0
19,TRANSFER,571312.29,C1933571718,0.0,0.0,C381105988,2858900.9,3430213.19,0,0
19,CASH_IN,116439.47,C1930467816,39939.0,156378.47,C103357744,1995869.06,1879429.58,0,0
19,CASH_OUT,153735.23,C1672285423,361.0,0.0,C7171773,6396.54,160131.77,0,0
19,PAYMENT,6286.11,C642787055,0.0,0.0,M718765925,0.0,0.0,0,0
19,PAYMENT,5430.08,C1568631822,0.0,0.0,M1455343930,0.0,0.0,0,0
19,PAYMENT,7752.63,C1912531548,0.0,0.0,M1623428945,0.0,0.0,0,0
19,CASH_OUT,29421.93,C1190826075,10376.0,0.0,C2004800916,0.0,29421.93,0,0
19,PAYMENT,12575.71,C1714251431,20740.0,8164.29,M1619516468,0.0,0.0,0,0
19,PAYMENT,1502.55,C482508402,83987.0,82484.45,M245911033,0.0,0.0,0,0
19,CASH_IN,307667.44,C54332117,83.0,307750.44,C83011534,1649127.54,1341460.1,0,0
19,CASH_IN,477515.72,C1568997626,119964.0,597479.72,C426784026,2446236.25,1968720.54,0,0
19,PAYMENT,1094.64,C1388041430,23597.0,22502.36,M506502397,0.0,0.0,0,0
19,CASH_OUT,192045.77,C1966102092,33040.0,0.0,C1338522682,19674.0,211719.77,0,0
19,CASH_OUT,24327.7,C13044416,14559.0,0.0,C1133607239,1786669.11,1810996.81,0,0
19,CASH_IN,199260.18,C206992234,14464.0,213724.18,C1143635085,0.0,0.0,0,0
19,CASH_OUT,332319.94,C370917737,106021.0,0.0,C1848468241,71657.24,403977.18,0,0
19,CASH_IN,179293.98,C1634629584,82250.0,261543.98,C546907408,0.0,0.0,0,0
19,PAYMENT,2047.68,C1506275383,67623.0,65575.32,M1714750790,0.0,0.0,0,0
19,CASH_OUT,117243.19,C787316832,65575.32,0.0,C1661901745,660391.91,777635.1,0,0
19,CASH_OUT,196263.38,C1018143386,31676.0,0.0,C1154774678,0.0,196263.38,0,0
19,CASH_OUT,168803.87,C1510980464,34413.0,0.0,C514210477,475879.56,644683.43,0,0
19,CASH_OUT,301582.75,C341744194,0.0,0.0,C679154396,528322.44,829905.18,0,0
19,PAYMENT,10489.78,C1458763305,139727.86,129238.07,M394802463,0.0,0.0,0,0
19,CASH_OUT,581.73,C813418661,129238.07,128656.34,C1087669393,40813.0,41394.73,0,0
19,PAYMENT,3911.03,C1343740002,49628.0,45716.97,M294989815,0.0,0.0,0,0
19,CASH_OUT,34274.88,C1197723671,34817.0,542.12,C372154166,0.0,34274.88,0,0
19,PAYMENT,7464.93,C691209918,14826.0,7361.07,M1191780146,0.0,0.0,0,0
19,CASH_IN,119554.94,C2145090227,27072.0,146626.94,C1503273548,0.0,0.0,0,0
19,CASH_OUT,83535.57,C643952183,146626.94,63091.37,C573935481,239781.28,323316.85,0,0
19,CASH_OUT,265108.13,C399903411,963.0,0.0,C781804768,0.0,265108.13,0,0
19,CASH_OUT,507910.9,C413759476,12119.0,0.0,C115367161,71230.65,579141.55,0,0
19,CASH_OUT,89332.78,C1015253168,43591.0,0.0,C388661710,214230.84,303563.62,0,0
19,CASH_IN,424726.73,C356178241,1145767.62,1570494.35,C621556288,0.0,0.0,0,0
19,CASH_OUT,281640.38,C840878791,1570494.35,1288853.97,C1654951352,1580719.89,1862360.28,0,0
19,CASH_OUT,193815.69,C1641749927,50553.0,0.0,C175751705,96873.85,290689.53,0,0
19,TRANSFER,617595.29,C1102962468,25363.0,0.0,C57983395,7036.14,624631.43,0,0
19,CASH_OUT,261112.44,C42919555,32056.18,0.0,C1016428891,289183.71,550296.15,0,0
19,PAYMENT,10306.65,C1182948583,0.0,0.0,M2131576757,0.0,0.0,0,0
19,PAYMENT,13783.39,C1348920207,0.0,0.0,M631881214,0.0,0.0,0,0
19,PAYMENT,8073.48,C1905830088,0.0,0.0,M1681746337,0.0,0.0,0,0
19,PAYMENT,905.75,C60851250,0.0,0.0,M1796120565,0.0,0.0,0,0
19,CASH_IN,126674.34,C1608819892,302039.96,428714.3,C1230467896,875409.25,748734.91,0,0
19,PAYMENT,2260.87,C1343995528,428714.3,426453.42,M1461531053,0.0,0.0,0,0
19,CASH_OUT,136188.33,C1223949708,495555.0,359366.67,C1112524442,159.0,136347.33,0,0
19,PAYMENT,5909.36,C843591970,165713.0,159803.64,M1068115485,0.0,0.0,0,0
19,PAYMENT,21008.31,C25487388,50339.0,29330.69,M1447852605,0.0,0.0,0,0
19,PAYMENT,134.32,C637440247,156521.0,156386.68,M1258995867,0.0,0.0,0,0
19,CASH_IN,50841.43,C1835533806,203048.79,253890.21,C2024546622,1087804.68,1044491.11,0,0
19,TRANSFER,635252.95,C1488984044,253890.21,0.0,C566399018,10138095.61,10773348.56,0,0
19,CASH_OUT,344062.45,C157834539,2058.0,0.0,C425284110,0.0,344062.45,0,0
19,DEBIT,2088.67,C343624325,885.0,0.0,C1271677823,95669.82,97758.49,0,0
19,TRANSFER,494115.75,C965835409,25902.0,0.0,C343759551,100215.89,848974.86,0,0
19,CASH_OUT,225411.9,C1630954808,10709.0,0.0,C1710697340,1198913.38,205014.36,0,0
19,CASH_OUT,72431.8,C721218864,61993.0,0.0,C261538301,288856.66,361288.45,0,0
19,CASH_OUT,1727.65,C1679664520,30265.0,28537.35,C948803369,116517.0,118244.65,0,0
19,CASH_OUT,81713.25,C1449791080,49395.0,0.0,C1153257046,104638.0,186351.25,0,0
19,CASH_OUT,443524.08,C78097976,12313.0,0.0,C2072260217,1742704.19,2186228.27,0,0
19,CASH_IN,231261.31,C1241470705,10942.0,242203.31,C1521759256,373768.72,142507.41,0,0
19,CASH_IN,64341.71,C1086823331,100451.0,164792.71,C1845424579,2577303.24,2512961.53,0,0
19,PAYMENT,4317.27,C1180226717,164792.71,160475.44,M2142725120,0.0,0.0,0,0
19,CASH_OUT,129444.87,C1288502745,45339.0,0.0,C347891366,25196.73,154641.59,0,0
19,CASH_IN,240196.63,C808086880,21370.0,261566.63,C978740207,12562318.38,12426951.89,0,0
19,PAYMENT,3939.89,C810990532,129.0,0.0,M1946504874,0.0,0.0,0,0
19,PAYMENT,3150.31,C1594640326,68966.0,65815.69,M1018064938,0.0,0.0,0,0
19,TRANSFER,452199.56,C967009504,92426.0,0.0,C504926497,172714.83,624914.39,0,0
19,CASH_OUT,225939.61,C1728912736,772168.0,546228.39,C2079959035,418165.18,1072127.15,0,0
19,CASH_IN,301420.41,C1518490672,123987.0,425407.41,C2006662525,631566.13,330145.72,0,0
19,CASH_OUT,104535.19,C367149162,59715.0,0.0,C1675149270,0.0,104535.19,0,0
19,CASH_IN,12736.93,C935637586,19597.0,32333.93,C974265045,3026858.81,3014121.88,0,0
19,PAYMENT,4085.66,C942493655,19841.0,15755.34,M1892073270,0.0,0.0,0,0
19,CASH_IN,319751.01,C2006995028,220166.0,539917.01,C995869296,451082.9,131331.9,0,0
19,CASH_OUT,156882.76,C1709451984,539917.01,383034.25,C1439445938,835504.96,992387.72,0,0
19,CASH_OUT,142090.87,C937787980,7079.0,0.0,C207603090,0.0,142090.87,0,0
19,CASH_OUT,115985.03,C1914680457,92479.0,0.0,C709726214,901278.03,1017263.05,0,0
19,TRANSFER,196377.91,C122189934,19874.0,0.0,C1649425372,0.0,218430.44,0,0
19,CASH_OUT,84879.73,C1136554237,21257.0,0.0,C285429277,0.0,84879.73,0,0
19,TRANSFER,182479.71,C1481800996,0.0,0.0,C1329844664,513943.75,1060245.16,0,0
19,CASH_OUT,326929.66,C1474699611,29484.0,0.0,C1167382092,0.0,326929.66,0,0
19,PAYMENT,13637.3,C329889985,367690.0,354052.7,M597695441,0.0,0.0,0,0
19,TRANSFER,493456.49,C1750137308,354052.7,0.0,C1694262384,749771.37,1243227.87,0,0
19,TRANSFER,259683.21,C240836980,0.0,0.0,C1414422473,347708.1,607391.31,0,0
19,TRANSFER,620383.89,C1349201870,0.0,0.0,C1080077694,1110479.49,1730863.39,0,0
19,TRANSFER,446738.69,C1932974209,0.0,0.0,C379630745,3211043.74,3977323.65,0,0
19,TRANSFER,1388553.37,C474431778,0.0,0.0,C1658069635,4113078.37,5501631.74,0,0
19,TRANSFER,17524.56,C1162826399,0.0,0.0,C1491053351,106820.58,124345.14,0,0
19,TRANSFER,1514121.05,C1288900775,0.0,0.0,C824421402,1562687.46,3076808.51,0,0
19,TRANSFER,420924.22,C157559660,0.0,0.0,C63475121,1440649.69,1861573.91,0,0
19,TRANSFER,1457954.72,C789325107,0.0,0.0,C1018394275,5768289.17,7226243.89,0,0
19,TRANSFER,142997.91,C283656679,0.0,0.0,C425339792,4154407.23,4228738.69,0,0
19,PAYMENT,6281.52,C1156197749,9833.0,3551.48,M1820148175,0.0,0.0,0,0
19,CASH_OUT,51140.45,C580310222,3551.48,0.0,C574110668,646608.55,697749.0,0,0
19,CASH_IN,171152.15,C1889754626,43772.0,214924.15,C364279738,355849.68,184697.53,0,0
19,CASH_OUT,291359.86,C1706513638,154876.0,0.0,C32876268,0.0,291359.86,0,0
19,PAYMENT,814.72,C1665270438,259091.0,258276.28,M2003212964,0.0,0.0,0,0
19,TRANSFER,679943.76,C492800260,9259.0,0.0,C32985380,401319.61,1081263.37,0,0
19,CASH_IN,47722.21,C1108409901,1130.0,48852.21,C99219259,35774.18,0.0,0,0
19,PAYMENT,8219.29,C825529339,505821.0,497601.71,M1925487811,0.0,0.0,0,0
19,CASH_IN,62605.23,C322055222,21157.0,83762.23,C1663343420,335119.43,272514.2,0,0
19,CASH_OUT,358249.88,C1444301291,6359.0,0.0,C313701213,0.0,358249.88,0,0
19,TRANSFER,298210.39,C1126736793,31170.0,0.0,C208458867,99837.69,398048.08,0,0
19,TRANSFER,572929.67,C358358459,5756.0,0.0,C647168660,897118.02,1470047.69,0,0
19,CASH_OUT,160155.84,C386777274,43563.0,0.0,C471600119,9909029.78,10069185.62,0,0
19,DEBIT,884.36,C1940953761,51690.0,50805.64,C973483432,174543.43,175427.79,0,0
19,CASH_IN,136410.36,C1963117349,79985.0,216395.36,C1240024476,8010372.77,7873962.41,0,0
19,CASH_OUT,213757.39,C13017595,22252.0,0.0,C1808089598,219733.01,433490.4,0,0
19,CASH_IN,261698.59,C2033690953,65573.0,327271.59,C527247897,42164.0,0.0,0,0
19,PAYMENT,1611.21,C245715292,25861.0,24249.79,M1830680654,0.0,0.0,0,0
19,CASH_OUT,70881.85,C1482769775,154265.0,83383.15,C1511381940,31589.0,0.0,0,0
19,CASH_OUT,197537.23,C483967691,83383.15,0.0,C446307903,2178964.24,2376501.47,0,0
19,CASH_OUT,75591.68,C944988093,14205.0,0.0,C703924806,0.0,0.0,0,0
19,PAYMENT,4133.79,C974004081,264658.0,260524.21,M1754689378,0.0,0.0,0,0
19,CASH_OUT,446404.61,C847390241,7045.0,0.0,C2144720236,0.0,527823.86,0,0
19,CASH_IN,175770.19,C269367675,38396.0,214166.19,C1428513618,0.0,0.0,0,0
19,CASH_OUT,191300.11,C1521572252,42100.0,0.0,C468897557,3373387.32,3564687.43,0,0
19,CASH_OUT,385327.66,C17285335,116747.0,0.0,C879329312,280897.86,666225.53,0,0
19,CASH_OUT,66280.05,C580345336,19740.0,0.0,C2140188670,297773.75,364053.8,0,0
19,CASH_OUT,153558.05,C1127447856,20320.0,0.0,C92661302,513665.07,667223.12,0,0
19,PAYMENT,17736.99,C329167219,20417.0,2680.01,M748739247,0.0,0.0,0,0
19,CASH_OUT,249377.41,C876620382,126841.0,0.0,C714652918,394142.88,858998.07,0,0
19,CASH_OUT,465.53,C1816267547,51612.0,51146.47,C952496638,0.0,465.53,0,0
19,CASH_OUT,183966.51,C170994377,233624.76,49658.25,C2107994675,519964.97,703931.48,0,0
19,CASH_IN,354268.39,C552529026,49658.25,403926.65,C685786661,511613.59,157345.2,0,0
19,CASH_OUT,188482.27,C365502491,159824.0,0.0,C1219457970,3641192.36,3829674.63,0,0
19,CASH_OUT,254846.92,C1764748138,51714.0,0.0,C1860139360,0.0,254846.92,0,0
19,PAYMENT,18005.25,C1783362532,0.0,0.0,M1033279699,0.0,0.0,0,0
19,PAYMENT,1891.61,C1627635330,0.0,0.0,M2011262323,0.0,0.0,0,0
19,CASH_OUT,149952.82,C1115710648,475930.0,325977.18,C1523753203,0.0,149952.82,0,0
19,CASH_IN,226317.03,C1272523835,325977.18,552294.22,C918138390,2863501.81,2637184.78,0,0
19,CASH_IN,3054.09,C936537196,552294.22,555348.31,C356970529,1239808.43,1236754.34,0,0
19,CASH_IN,172580.53,C1260655888,555348.31,727928.84,C2015430073,1151893.73,979313.2,0,0
19,CASH_IN,166905.97,C171973992,727928.84,894834.81,C1254526270,6039502.65,5872596.68,0,0
19,CASH_IN,52923.48,C150618351,894834.81,947758.29,C1849468578,1697072.41,1644148.93,0,0
19,CASH_IN,252737.72,C753921168,947758.29,1200496.02,C510627173,2670148.25,2417410.52,0,0
19,CASH_IN,251536.25,C1191768200,1200496.02,1452032.27,C915876440,858005.5,606469.25,0,0
19,CASH_IN,117555.4,C1294536284,1452032.27,1569587.67,C974447821,6380301.93,6262746.53,0,0
19,CASH_IN,382046.44,C395235886,1569587.67,1951634.11,C1606125221,413754.75,31708.31,0,0
19,CASH_IN,323181.13,C1146496803,1951634.11,2274815.24,C1005354440,483764.41,220719.95,0,0
19,CASH_IN,179535.74,C1155138449,2274815.24,2454350.98,C1686676178,487318.81,307783.07,0,0
19,CASH_IN,205681.26,C1090825912,2454350.98,2660032.24,C530523238,1272430.51,1066749.25,0,0
19,CASH_IN,411185.08,C553261844,2660032.24,3071217.32,C2071747630,3195853.57,2784668.49,0,0
19,CASH_IN,385916.26,C1440767767,3071217.32,3457133.58,C125755727,1024143.74,638227.49,0,0
19,CASH_IN,117900.58,C1093798065,3457133.58,3575034.16,C1696797353,316358.46,198457.88,0,0
19,CASH_IN,177061.39,C623316801,3575034.16,3752095.55,C813772791,1123012.85,945951.46,0,0
19,CASH_IN,69648.35,C1433764426,3752095.55,3821743.9,C1031885403,166969.52,97321.18,0,0
19,CASH_IN,58870.65,C45770516,3821743.9,3880614.55,C1698124134,913177.25,903124.39,0,0
19,CASH_IN,160025.62,C1402769522,3880614.55,4040640.17,C1528752559,743047.08,583021.47,0,0
19,CASH_IN,4806.07,C1314701383,4040640.17,4045446.23,C169471470,11603.01,6796.94,0,0
19,CASH_IN,102391.4,C927099924,4045446.23,4147837.63,C2022632011,7044619.0,6942227.6,0,0
19,CASH_IN,248583.17,C1712406319,4147837.63,4396420.8,C920740601,3846649.78,3598066.61,0,0
19,CASH_IN,140252.81,C1371090079,4396420.8,4536673.61,C1684098311,240562.57,100309.76,0,0
19,CASH_IN,117703.53,C2043645975,4536673.61,4654377.15,C1043781611,132481.87,14778.34,0,0
19,CASH_IN,58461.26,C1565090294,4654377.15,4712838.4,C1329688547,149342.99,90881.74,0,0
19,CASH_IN,39626.28,C844023095,4712838.4,4752464.68,C1589769863,53414.17,13787.89,0,0
19,CASH_IN,148412.71,C713808437,4752464.68,4900877.39,C44849506,864507.66,716094.95,0,0
19,CASH_IN,249883.76,C792832091,4900877.39,5150761.15,C631424220,2547021.93,2297138.17,0,0
19,CASH_IN,11251.18,C957430420,5150761.15,5162012.33,C569489167,20239.39,8988.21,0,0
19,CASH_IN,253919.81,C2108827644,5162012.33,5415932.15,C341378953,1451064.02,1197144.21,0,0
19,CASH_IN,335481.1,C152834061,5415932.15,5751413.25,C668849042,2321154.3,2029661.59,0,0
19,CASH_IN,65277.39,C725443077,5751413.25,5816690.64,C1435027658,350715.48,285438.09,0,0
19,CASH_IN,98485.12,C457717868,5816690.64,5915175.76,C191542446,104566.41,6081.29,0,0
19,CASH_IN,529596.65,C2007589182,5915175.76,6444772.41,C954432624,681398.79,151802.14,0,0
19,CASH_IN,301336.37,C517774270,6444772.41,6746108.78,C216993009,1010629.0,709292.63,0,0
19,CASH_IN,182664.58,C1580334890,6746108.78,6928773.36,C1100146958,11646136.64,11387799.34,0,0
19,CASH_IN,319347.54,C73414616,6928773.36,7248120.89,C1301667335,2118485.63,1799138.1,0,0
19,CASH_IN,32936.58,C947652347,7248120.89,7281057.47,C881248715,220106.63,187170.05,0,0
19,CASH_IN,294472.93,C1116175137,7281057.47,7575530.4,C1162110194,1148065.81,1327968.56,0,0
19,CASH_IN,145830.84,C320738548,7575530.4,7721361.24,C1825634724,6431207.36,6285376.52,0,0
19,CASH_IN,167980.4,C382025656,7721361.24,7889341.64,C1184706416,978206.0,810225.6,0,0
19,CASH_IN,52584.27,C1322690629,7889341.64,7941925.9,C831775261,277655.16,225070.89,0,0
19,CASH_IN,64458.93,C938577101,7941925.9,8006384.84,C995612459,220406.28,155947.35,0,0
